customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00215,Male,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.17,1568.63,Yes
C00216,Female,0,No,Yes,56,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer (automatic),56.02,3183.96,Yes
C00217,Male,0,No,No,34,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),109.68,3684.48,No
C00218,Female,1,Yes,No,9,Yes,No,No,No,No,Month-to-month,No,Electronic check,69.46,640.96,Yes
C00219,Male,0,No,Yes,62,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.61,3976.72,No
C00220,Male,0,Yes,No,13,Yes,Yes,DSL,No,No internet service,One year,Yes,Credit card (automatic),101.44,1285.06,No
C00221,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),22.99,1631.48,No
C00222,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,26.82,1135.5,No
C00223,Female,0,No,No,1,Yes,No,Fiber optic,No internet service,Yes,One year,No,Mailed check,20.21,0.0,No
C00224,Female,0,Yes,Yes,47,No,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,88.17,4076.15,Yes
C00225,Female,0,No,No,4,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),71.61,315.75,No
C00226,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,Yes,No,Two year,Yes,Mailed check,107.35,6861.28,No
C00227,Female,1,Yes,No,52,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,68.85,3592.97,No
C00228,Male,0,No,No,10,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),40.63,438.37,No
C00229,Male,0,No,No,28,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,100.13,2745.37,No
C00230,Female,0,No,No,6,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,48.02,285.73,Yes
C00231,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,113.44,3057.31,Yes
C00232,Female,0,No,No,12,Yes,No phone service,No,No internet service,No,Two year,No,Bank transfer (automatic),43.54,478.16,No
C00233,Female,0,Yes,Yes,62,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Mailed check,35.11,2198.81,No
C00234,Female,0,No,No,52,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),68.32,3572.71,Yes
C00235,Female,1,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),23.15,1096.49,No
C00236,Female,0,Yes,No,67,Yes,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),21.71,1453.93,No
C00237,Female,0,Yes,No,46,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),68.59,3257.79,No
C00238,Male,0,Yes,No,15,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.94,568.07,No
C00239,Female,0,Yes,No,71,Yes,No phone service,No,No internet service,No,One year,No,Electronic check,18.95,1288.88,No
C00240,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,48.2,1677.43,No
C00241,Male,0,No,Yes,14,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Mailed check,66.69,946.12,Yes
C00242,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card (automatic),58.22,47.43,No
C00243,Male,0,No,No,67,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer (automatic),31.82,2106.42,No
C00244,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.13,1417.04,No
C00245,Female,0,No,No,54,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.45,4881.44,No
C00246,Male,0,No,Yes,69,Yes,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),86.9,5993.45,Yes
C00247,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,58.16,598.84,No
C00248,Male,0,Yes,No,33,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Mailed check,32.03,1087.77,No
C00249,Male,0,No,Yes,13,Yes,No phone service,No,No,Yes,One year,No,Credit card (automatic),68.95,953.44,No
C00250,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,Yes,No,One year,Yes,Electronic check,108.82,5532.14,No
C00251,Male,0,No,Yes,32,Yes,No phone service,DSL,No,No internet service,One year,Yes,Mailed check,65.81,2072.6,No
C00252,Female,0,Yes,No,24,Yes,No phone service,DSL,No,No internet service,Two year,Yes,Electronic check,37.96,953.67,No
C00253,Male,0,Yes,Yes,35,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Bank transfer (automatic),27.49,879.2,No
C00254,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,No,One year,No,Electronic check,114.28,8037.47,No
C00255,Male,0,No,No,40,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,93.79,3758.75,No
C00256,Male,1,No,No,54,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.92,2718.13,No
C00257,Female,0,Yes,No,44,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.13,2135.97,No
C00258,Female,0,No,No,62,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),109.31,6784.04,No
C00259,Male,0,Yes,Yes,68,No,No,Fiber optic,No internet service,No internet service,One year,Yes,Credit card (automatic),36.11,2464.34,No
C00260,Male,0,Yes,Yes,33,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,72.57,2339.28,Yes
C00261,Female,1,No,No,56,Yes,No,DSL,No internet service,Yes,One year,Yes,Credit card (automatic),90.78,5051.12,No
C00262,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),58.43,2192.35,No
C00263,Male,0,No,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,One year,No,Mailed check,22.07,1225.42,No
C00264,Male,0,Yes,No,19,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.23,836.4,No
C00265,Female,0,Yes,No,43,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.98,4711.87,No
C00266,Female,0,No,No,12,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Electronic check,71.36,860.29,No
C00267,Female,0,Yes,Yes,11,Yes,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),101.18,1139.31,No
C00268,Male,0,No,No,70,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,74.68,5287.89,No
C00269,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,114.25,1363.37,No
C00270,Female,0,No,No,41,Yes,No phone service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),110.73,4563.78,Yes
C00271,Female,0,No,No,25,Yes,No,DSL,No,No,One year,Yes,Credit card (automatic),67.25,1716.78,No
C00272,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.46,198.13,Yes
C00273,Female,1,No,No,3,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,79.37,228.03,No
C00274,Male,0,No,No,28,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.84,2495.61,Yes
C00275,Female,0,Yes,No,23,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),68.83,1511.97,Yes
C00276,Male,0,No,Yes,48,Yes,No,DSL,No,Yes,One year,No,Bank transfer (automatic),101.87,4833.29,No
C00277,Female,0,Yes,No,67,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),36.7,2482.93,No
C00278,Male,0,No,No,42,Yes,No,No,No,No,Two year,No,Electronic check,52.11,2211.33,No
C00279,Female,1,Yes,Yes,40,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.01,3508.65,Yes
C00280,Female,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,No,Electronic check,43.16,236.85,Yes
C00281,Female,1,No,No,20,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,62.86,1235.75,Yes
C00282,Female,0,No,No,11,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,No,Electronic check,116.3,1234.35,No
C00283,Male,0,No,No,27,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,81.84,2207.43,No
C00284,Female,0,Yes,Yes,21,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Mailed check,114.8,2333.0,No
C00285,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),91.69,1248.57,No
C00286,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No internet service,One year,No,Bank transfer (automatic),91.92,3236.29,No
C00287,Male,0,Yes,No,47,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Mailed check,78.37,3748.08,Yes
C00288,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.51,918.33,Yes
C00289,Female,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Credit card (automatic),71.01,1489.35,No
C00290,Male,0,Yes,Yes,18,Yes,No phone service,DSL,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.77,794.13,No
C00291,Male,0,No,No,31,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),119.86,3680.68,No
C00292,Male,0,No,No,60,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.23,2651.63,No
C00293,Female,0,No,No,37,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,41.53,1487.38,No
C00294,Female,0,No,No,21,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.64,1693.12,No
C00295,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card (automatic),70.12,937.51,Yes
C00296,Female,0,Yes,No,60,Yes,No,DSL,No internet service,Yes,Two year,No,Bank transfer (automatic),20.18,1278.24,No
C00297,Male,0,Yes,Yes,23,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),31.21,682.56,No
C00298,Male,0,No,No,29,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Mailed check,100.73,2940.85,No
C00299,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,67.34,3194.2,No
C00300,Male,1,No,No,30,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,32.89,1048.57,No
C00301,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.45,2521.18,No
C00302,Male,0,Yes,No,27,Yes,No phone service,No,No,Yes,One year,Yes,Mailed check,43.82,1174.47,No
C00303,Female,0,Yes,No,15,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),40.81,697.45,No
C00304,Female,0,Yes,No,59,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),115.69,6763.51,No
C00305,Male,0,No,No,3,No,No,DSL,Yes,No internet service,Month-to-month,No,Electronic check,54.93,117.79,Yes
C00306,Female,0,No,No,10,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Credit card (automatic),22.74,238.4,No
C00307,Female,0,Yes,No,17,Yes,No phone service,DSL,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),116.97,1992.78,No
C00308,Female,0,No,No,11,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.07,1130.63,Yes
C00309,Female,0,Yes,No,48,Yes,Yes,No,No,No,One year,No,Electronic check,43.95,2117.63,No
C00310,Female,0,Yes,No,5,Yes,No,DSL,No internet service,Yes,Month-to-month,No,Electronic check,59.71,317.0,Yes
C00311,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),105.95,7360.36,No
C00312,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Bank transfer (automatic),54.46,3492.48,No
C00313,Male,0,No,Yes,14,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,75.88,1096.3,No
C00314,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Bank transfer (automatic),72.56,3590.22,No
C00315,Female,1,Yes,No,26,No,No,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.93,1497.7,No
C00316,Male,0,No,No,69,No,No,Fiber optic,No,Yes,One year,No,Bank transfer (automatic),83.23,5786.92,No
C00317,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),66.28,470.01,No
C00318,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,20.17,331.18,No
C00319,Female,0,Yes,Yes,55,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),101.07,5524.17,Yes
C00320,Female,0,Yes,No,56,Yes,No,No,No,Yes,One year,No,Mailed check,29.54,1633.81,No
C00321,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,65.34,275.7,No
C00322,Female,0,Yes,No,48,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,77.15,3688.15,No
C00323,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.96,1486.22,No
C00324,Female,0,Yes,Yes,36,Yes,No phone service,No,No internet service,No,Month-to-month,No,Electronic check,59.9,2113.88,Yes
C00325,Female,0,No,Yes,70,Yes,No phone service,No,Yes,No,Two year,Yes,Electronic check,93.03,6480.23,No
C00326,Male,0,Yes,No,38,No,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),31.4,1176.25,No
C00327,Male,1,No,No,62,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,84.65,5234.47,Yes
C00328,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,102.29,4988.34,Yes
C00329,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No internet service,Two year,No,Electronic check,108.72,1133.41,No
C00330,Male,1,No,Yes,36,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.12,2791.17,No
C00331,Male,0,Yes,No,29,Yes,Yes,No,No,No internet service,Month-to-month,No,Mailed check,49.92,1540.8,No
C00332,Female,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,Two year,No,Electronic check,34.66,132.86,No
C00333,Male,0,Yes,No,44,Yes,No,DSL,Yes,No internet service,Two year,No,Electronic check,53.25,2366.77,No
C00334,Female,0,No,Yes,56,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.08,4108.92,No
C00335,Female,0,No,No,42,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.03,1620.89,Yes
C00336,Male,0,Yes,Yes,13,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Mailed check,115.16,1459.66,No
C00337,Male,0,No,Yes,46,No,No,DSL,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),109.51,5022.24,Yes
C00338,Female,1,Yes,No,33,No,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,21.36,664.3,No
C00339,Female,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),75.32,1602.1,Yes
C00340,Male,0,Yes,Yes,57,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,98.51,5615.24,No
C00341,Female,0,Yes,No,69,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,43.03,2874.96,No
C00342,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Electronic check,71.44,5026.48,No
C00343,Female,0,No,No,67,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),59.41,3991.31,No
C00344,Male,1,No,No,48,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,38.05,1911.61,No
C00345,Male,0,No,Yes,33,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,80.7,2709.45,No
C00346,Male,0,Yes,Yes,36,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),119.36,4352.6,No
C00347,Female,0,No,No,33,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),55.26,1767.14,Yes
C00348,Female,1,No,No,31,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card (automatic),74.34,2360.45,No
C00349,Male,0,No,No,21,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,51.44,1070.5,No
C00350,Female,0,No,Yes,27,No,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),107.45,2866.55,No
C00351,Male,0,No,No,62,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),106.19,6466.51,No
C00352,Male,1,Yes,Yes,26,No,No phone service,DSL,No internet service,Yes,Month-to-month,No,Electronic check,36.23,1007.65,No
C00353,Female,1,Yes,No,66,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),109.79,7231.91,No
C00354,Female,1,No,No,12,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,33.45,395.29,No
C00355,Male,0,Yes,No,22,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,27.73,626.11,Yes
C00356,Female,0,Yes,No,17,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.6,1531.31,Yes
C00357,Female,0,No,No,7,Yes,No,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),57.36,390.23,No
C00358,Male,1,No,No,68,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),72.14,4904.75,Yes
C00359,Male,0,Yes,No,37,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,84.56,3177.15,Yes
C00360,Female,0,No,Yes,38,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),23.39,874.86,Yes
C00361,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Mailed check,47.88,485.12,No
C00362,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,65.01,0.0,No
C00363,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),45.19,1196.56,No
C00364,Male,1,Yes,No,42,Yes,Yes,DSL,Yes,No internet service,One year,No,Credit card (automatic),23.0,977.94,No
C00365,Male,1,Yes,No,52,Yes,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer (automatic),26.84,1422.98,No
C00366,Female,0,Yes,No,24,No,No,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),99.78,2370.41,No
C00367,Female,0,No,Yes,53,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.96,5914.87,No
C00368,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),33.53,1848.49,No
C00369,Male,0,No,No,63,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,43.42,2743.59,No
C00370,Female,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,84.53,681.63,Yes
C00371,Female,0,Yes,No,59,Yes,No phone service,DSL,No internet service,No,Two year,No,Electronic check,115.34,6861.53,No
C00372,Female,0,No,No,45,Yes,No,DSL,No,No,Month-to-month,Yes,Mailed check,48.56,2217.55,No
C00373,Female,1,No,No,27,Yes,No,DSL,No internet service,No,Two year,No,Electronic check,105.23,2809.88,No
C00374,Male,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.61,3649.78,No
C00375,Female,0,No,Yes,18,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),115.57,2061.9,No
C00376,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,31.9,469.79,No
C00377,Male,0,Yes,No,66,Yes,No phone service,No,No internet service,No,One year,Yes,Mailed check,117.31,7770.01,No
C00378,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,62.98,324.6,No
C00379,Male,0,No,No,3,Yes,No phone service,DSL,No,No,Month-to-month,No,Mailed check,115.2,285.8,No
C00380,Female,0,No,No,70,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,64.79,4509.54,No
C00381,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,72.07,541.76,No
C00382,Female,0,No,Yes,50,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Electronic check,100.09,5023.96,No
C00383,Male,0,No,Yes,14,Yes,No,DSL,No internet service,No internet service,Two year,No,Bank transfer (automatic),91.71,1305.49,No
C00384,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),81.2,3177.87,No
C00385,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.53,2894.71,Yes
